word	POS	label	negative	neutral	positive
O-thou	pronouns	negative	0.997	0.003	0
O-tht	pronouns	neutral	0.002	0.998	0
O-u	pronouns	neutral	0	0.998	0.002
O-urs	pronouns	neutral	0	0.998	0.002
O-urself	pronouns	positive	0	0.001	0.999
O-us	pronouns	neutral	0	0.998	0.002
O-wat	pronouns	neutral	0.002	0.998	0
O-we	pronouns	neutral	0	0.998	0.002
O-wha	pronouns	neutral	0.002	0.998	0
O-what	pronouns	neutral	0	0.998	0.002
O-which	pronouns	neutral	0	0.998	0.002
O-who	pronouns	neutral	0	0.998	0.002
O-whoever	pronouns	neutral	0.001	0.998	0.001
O-whom	pronouns	neutral	0	0.998	0.002
O-wht	pronouns	neutral	0	0.998	0.002
O-wut	pronouns	neutral	0.002	0.998	0
O-y'all	pronouns	positive	0	0.001	0.999
O-ya	pronouns	positive	0	0.001	0.999
O-ya'll	pronouns	neutral	0	0.998	0.002
O-yaa	pronouns	neutral	0	0.998	0.002
O-yah	pronouns	positive	0	0.001	0.999
O-yall	pronouns	neutral	0	0.998	0.002
O-ye	pronouns	neutral	0.002	0.998	0
O-yo	pronouns	neutral	0	0.998	0.002
O-you	pronouns	positive	0	0.001	0.999
O-yours	pronouns	positive	0	0.001	0.999
O-yourself	pronouns	positive	0	0.001	0.999
O-yous	pronouns	neutral	0	0.998	0.002
O-youu	pronouns	neutral	0	0.998	0.002
O-youuu	pronouns	neutral	0	0.998	0.002
O-youuuu	pronouns	neutral	0	0.998	0.002
O-youuuuu	pronouns	neutral	0.002	0.998	0
O-yu	pronouns	neutral	0	0.998	0.002
P-2	preposition	neutral	0.002	0.998	0
P-4	preposition	neutral	0	0.998	0.002
P-@	preposition	neutral	0.002	0.998	0
P-about	preposition	neutral	0	0.998	0.002
P-abt	preposition	neutral	0.002	0.998	0
P-across	preposition	neutral	0	0.998	0.002
P-after	preposition	neutral	0	0.998	0.002
P-along	preposition	neutral	0	0.998	0.002
P-altho	preposition	neutral	0.002	0.998	0
P-among	preposition	neutral	0	0.998	0.002
P-amongst	preposition	neutral	0.002	0.998	0
P-around	preposition	neutral	0	0.998	0.002
P-as	preposition	neutral	0	0.998	0.002
P-at	preposition	neutral	0.002	0.998	0
P-atm	preposition	neutral	0.002	0.998	0
P-b/c	preposition	neutral	0.002	0.998	0
P-b4	preposition	neutral	0.002	0.998	0
P-bc	preposition	negative	0.999	0.001	0
P-bcuz	preposition	negative	0.999	0.001	0
P-because	preposition	neutral	0.002	0.998	0
P-becuase	preposition	neutral	0.002	0.998	0
P-becuz	preposition	neutral	0.002	0.998	0
P-before	preposition	neutral	0.002	0.998	0
P-behind	preposition	neutral	0.002	0.998	0
P-below	preposition	neutral	0.002	0.998	0
P-beside	preposition	neutral	0.002	0.998	0
P-between	preposition	neutral	0.002	0.998	0
P-beyond	preposition	neutral	0.002	0.998	0
P-by	preposition	neutral	0	0.998	0.002
P-cause	preposition	neutral	0.002	0.998	0
P-cos	preposition	neutral	0.002	0.998	0
P-coz	preposition	neutral	0.002	0.998	0
P-cus	preposition	neutral	0.002	0.998	0
P-cuz	preposition	neutral	0.002	0.998	0
P-de	preposition	neutral	0	0.998	0.002
P-during	preposition	neutral	0.002	0.998	0
P-en	preposition	neutral	0	0.998	0.002
P-except	preposition	negative	0.999	0.001	0
P-fa	preposition	neutral	0	0.998	0.002
P-fer	preposition	neutral	0	0.998	0.002
P-fo	preposition	neutral	0	0.998	0.002
P-for	preposition	neutral	0	0.998	0.002
P-fr	preposition	neutral	0.002	0.998	0
P-frm	preposition	neutral	0.002	0.998	0
P-from	preposition	neutral	0	0.998	0.002
P-if	preposition	neutral	0	0.998	0.002
P-in	preposition	neutral	0	0.998	0.002
P-in2	preposition	neutral	0.002	0.998	0
P-into	preposition	neutral	0	0.998	0.002
P-lyk	preposition	neutral	0.002	0.998	0
P-minus	preposition	negative	0.999	0.001	0
P-n	preposition	neutral	0.002	0.998	0
P-na	preposition	neutral	0	0.998	0.002
P-near	preposition	neutral	0.002	0.998	0
P-next	preposition	neutral	0	0.998	0.002
P-o	preposition	neutral	0	0.998	0.002
P-of	preposition	neutral	0	0.998	0.002
P-off	preposition	neutral	0.001	0.998	0.001
P-on	preposition	neutral	0	0.998	0.002
P-onto	preposition	neutral	0.002	0.998	0
P-out	preposition	neutral	0.002	0.998	0
P-outside	preposition	neutral	0.002	0.998	0
P-outta	preposition	neutral	0.002	0.998	0
P-ova	preposition	negative	0.999	0.001	0
P-over	preposition	neutral	0.002	0.998	0
P-per	preposition	neutral	0.002	0.998	0
P-plus	preposition	neutral	0	0.998	0.002
P-since	preposition	neutral	0.002	0.998	0
P-soo	preposition	neutral	0.002	0.998	0
P-ta	preposition	neutral	0	0.998	0.002
P-than	preposition	neutral	0	0.998	0.002
P-that	preposition	neutral	0	0.998	0.002
P-tho	preposition	neutral	0.002	0.998	0
P-through	preposition	neutral	0	0.998	0.002
P-throughout	preposition	neutral	0	0.998	0.002
P-thru	preposition	neutral	0.002	0.998	0
P-tht	preposition	neutral	0.001	0.998	0.001
P-til	preposition	neutral	0.002	0.998	0
P-to	preposition	neutral	0	0.998	0.002
P-tooo	preposition	neutral	0.002	0.998	0
P-toward	preposition	positive	0	0.052	0.948
P-towards	preposition	neutral	0	0.998	0.002
P-under	preposition	neutral	0.002	0.998	0
P-unless	preposition	neutral	0	0.998	0.002
P-until	preposition	neutral	0.002	0.998	0
P-untill	preposition	neutral	0.002	0.998	0
P-up	preposition	neutral	0	0.998	0.002
P-upon	preposition	neutral	0	0.998	0.002
P-v	preposition	neutral	0	0.998	0.002
P-via	preposition	neutral	0	0.998	0.002
P-vs	preposition	neutral	0	0.998	0.002
P-w	preposition	neutral	0	0.998	0.002
P-w/	preposition	neutral	0	0.998	0.002
P-w/my	preposition	neutral	0.002	0.998	0
P-w/o	preposition	negative	0.999	0.001	0
P-w/out	preposition	negative	0.999	0.001	0
P-w/the	preposition	neutral	0	0.998	0.002
P-whether	preposition	neutral	0.002	0.998	0
P-while	preposition	neutral	0	0.998	0.002
P-why'd	preposition	negative	0.999	0.001	0
P-wid	preposition	neutral	0	0.998	0.002
P-wif	preposition	neutral	0.002	0.998	0
P-wiff	preposition	positive	0	0.001	0.999
P-with	preposition	neutral	0	0.998	0.002
P-within	preposition	neutral	0	0.998	0.002
P-without	preposition	negative	0.999	0.001	0
P-wiv	preposition	neutral	0.002	0.998	0
R-2	adverb	neutral	0.002	0.998	0
R-2day	adverb	neutral	0.002	0.998	0
R-2gether	adverb	neutral	0.002	0.998	0
R-2moro	adverb	negative	0.999	0.001	0
R-2morrow	adverb	neutral	0.002	0.998	0
R-2night	adverb	neutral	0	0.998	0.002
R-2nite	adverb	neutral	0.002	0.998	0
R-abit	adverb	neutral	0.002	0.998	0
R-about	adverb	neutral	0.002	0.998	0
R-absolutly	adverb	neutral	0	0.998	0.002
R-abt	adverb	neutral	0.002	0.998	0
R-accidently	adverb	negative	0.999	0.001	0
R-after	adverb	neutral	0.002	0.998	0
R-afterwards	adverb	neutral	0	0.998	0.002
R-again	adverb	neutral	0.002	0.998	0
R-all	adverb	neutral	0	0.998	0.002
R-almost	adverb	neutral	0.001	0.998	0.001
R-along	adverb	neutral	0	0.998	0.002
R-already	adverb	neutral	0.002	0.998	0
R-alright	adverb	neutral	0	0.998	0.002
R-also	adverb	neutral	0	0.998	0.002
R-always	adverb	neutral	0	0.998	0.002
R-any	adverb	negative	0.999	0.001	0
R-anymore	adverb	negative	0.999	0.001	0
R-anytime	adverb	positive	0	0.001	0.999
R-anywhere	adverb	neutral	0.002	0.998	0
R-apart	adverb	negative	0.999	0.001	0
R-around	adverb	neutral	0	0.998	0.002
R-as	adverb	neutral	0	0.998	0.002
R-asap	adverb	neutral	0.002	0.998	0
R-aswell	adverb	neutral	0.002	0.998	0
R-atleast	adverb	neutral	0	0.998	0.002
R-automatically	adverb	neutral	0.002	0.998	0
R-away	adverb	neutral	0.002	0.998	0
R-awhile	adverb	neutral	0	0.998	0.002
R-b/c	adverb	neutral	0.002	0.998	0
R-back	adverb	neutral	0.002	0.998	0
R-backk	adverb	neutral	0	0.998	0.002
R-backstage	adverb	neutral	0	0.998	0.002
R-bak	adverb	neutral	0.002	0.998	0
R-barely	adverb	negative	0.999	0.001	0
R-before	adverb	neutral	0	0.998	0.002
R-bk	adverb	neutral	0.002	0.998	0
R-brand	adverb	neutral	0	0.998	0.002
R-closer	adverb	neutral	0	0.998	0.002
R-completely	adverb	neutral	0.002	0.998	0
R-constantly	adverb	negative	0.999	0.001	0
R-currently	adverb	neutral	0	0.998	0.002
R-def	adverb	neutral	0	0.998	0.002
R-deff	adverb	neutral	0	0.998	0.002
R-definately	adverb	neutral	0	0.998	0.002
R-defo	adverb	neutral	0.002	0.998	0
R-downhill	adverb	negative	0.999	0.001	0
R-duper	adverb	neutral	0.002	0.998	0
R-easily	adverb	neutral	0	0.998	0.002
R-effin	adverb	neutral	0.002	0.998	0
R-effing	adverb	neutral	0.002	0.998	0
R-either	adverb	neutral	0.002	0.998	0
R-elsewhere	adverb	neutral	0.002	0.998	0
R-emotionally	adverb	negative	0.999	0.001	0
R-en	adverb	neutral	0	0.998	0.002
R-enough	adverb	neutral	0.002	0.998	0
R-esp	adverb	neutral	0	0.998	0.002
R-eva	adverb	neutral	0	0.998	0.002
R-eventually	adverb	positive	0	0.001	0.999
R-ever	adverb	neutral	0	0.998	0.002
R-everytime	adverb	neutral	0.002	0.998	0
R-everywhere	adverb	neutral	0.002	0.998	0
R-extremely	adverb	neutral	0.002	0.998	0
R-far	adverb	neutral	0.002	0.998	0
R-fast	adverb	neutral	0.002	0.998	0
R-finally	adverb	positive	0	0.001	0.999
R-finaly	adverb	positive	0	0.001	0.999
R-first	adverb	neutral	0	0.998	0.002
R-forever	adverb	neutral	0.002	0.998	0
R-forth	adverb	neutral	0	0.998	0.002
R-freakin	adverb	neutral	0.002	0.998	0
R-freshly	adverb	neutral	0	0.998	0.002
R-fuckin	adverb	neutral	0.002	0.998	0
R-fully	adverb	neutral	0.002	0.998	0
R-genuinely	adverb	neutral	0.002	0.998	0
R-halfway	adverb	neutral	0.002	0.998	0
R-hella	adverb	neutral	0.002	0.998	0
R-hence	adverb	positive	0	0.002	0.998
R-here	adverb	neutral	0	0.998	0.002
R-highly	adverb	positive	0	0.001	0.999
R-home	adverb	neutral	0.002	0.998	0
R-how	adverb	neutral	0	0.998	0.002
R-how'd	adverb	neutral	0	0.998	0.002
R-how're	adverb	positive	0	0.001	0.999
R-immediately	adverb	neutral	0.002	0.998	0
R-instead	adverb	neutral	0.002	0.998	0
R-jst	adverb	neutral	0.002	0.998	0
R-jsut	adverb	neutral	0.002	0.998	0
R-jus	adverb	neutral	0	0.998	0.002
R-juss	adverb	neutral	0	0.998	0.002
R-juz	adverb	neutral	0	0.998	0.002
R-kinda	adverb	neutral	0.002	0.998	0
R-l8r	adverb	neutral	0	0.998	0.002
R-lately	adverb	neutral	0.002	0.998	0
R-later	adverb	positive	0	0.002	0.998
R-legally	adverb	neutral	0.002	0.998	0
R-ll	adverb	neutral	0.002	0.998	0
R-longer	adverb	neutral	0.002	0.998	0
R-mainly	adverb	neutral	0	0.998	0.002
R-majorly	adverb	negative	0.999	0.001	0
R-mayb	adverb	neutral	0.002	0.998	0
R-meanwhile	adverb	neutral	0.002	0.998	0
R-mega	adverb	neutral	0.002	0.998	0
R-mentally	adverb	neutral	0.002	0.998	0
R-more	adverb	neutral	0	0.998	0.002
R-naturally	adverb	neutral	0	0.998	0.002
R-nearly	adverb	neutral	0.002	0.998	0
R-neither	adverb	negative	0.999	0.001	0
R-neva	adverb	negative	0.999	0.001	0
R-never	adverb	neutral	0.002	0.998	0
R-next	adverb	neutral	0	0.998	0.002
R-no	adverb	negative	0.999	0.001	0
R-nonetheless	adverb	positive	0	0.001	0.999
R-normally	adverb	neutral	0.002	0.998	0
R-north	adverb	neutral	0	0.998	0.002
R-not	adverb	negative	0.99	0.01	0
R-now	adverb	neutral	0	0.998	0.002
R-nowhere	adverb	negative	0.999	0.001	0
R-noww	adverb	neutral	0.002	0.998	0
R-nowww	adverb	neutral	0.002	0.998	0
R-nt	adverb	negative	0.999	0.001	0
R-nvr	adverb	negative	0.999	0.001	0
R-off	adverb	neutral	0	0.998	0.002
R-offically	adverb	neutral	0	0.998	0.002
R-officially	adverb	neutral	0	0.998	0.002
R-often	adverb	neutral	0	0.998	0.002
R-once	adverb	neutral	0	0.998	0.002
R-only	adverb	neutral	0.002	0.998	0
R-originally	adverb	neutral	0	0.998	0.002
R-otherwise	adverb	neutral	0	0.998	0.002
R-out	adverb	neutral	0.002	0.998	0
R-outside	adverb	neutral	0.002	0.998	0
R-over	adverb	neutral	0.002	0.998	0
R-overly	adverb	neutral	0.002	0.998	0
R-overnight	adverb	neutral	0.002	0.998	0
R-personally	adverb	positive	0	0.001	0.999
R-physically	adverb	negative	0.999	0.001	0
R-plus	adverb	neutral	0.002	0.998	0
R-prob	adverb	neutral	0.002	0.998	0
R-probably	adverb	neutral	0	0.998	0.002
R-probly	adverb	neutral	0.002	0.998	0
R-probs	adverb	neutral	0.002	0.998	0
R-prolly	adverb	neutral	0.002	0.998	0
R-reallly	adverb	negative	0.97	0.03	0
R-realy	adverb	neutral	0.002	0.998	0
R-recently	adverb	neutral	0.002	0.998	0
R-regularly	adverb	neutral	0	0.998	0.002
R-rlly	adverb	neutral	0.007	0.993	0
R-rly	adverb	negative	0.999	0.001	0
R-shortly	adverb	neutral	0	0.998	0.002
R-slightly	adverb	neutral	0.002	0.998	0
R-slowly	adverb	neutral	0.002	0.998	0
R-smoothly	adverb	neutral	0	0.998	0.002
R-someday	adverb	neutral	0	0.998	0.002
R-somehow	adverb	neutral	0.002	0.998	0
R-sometime	adverb	positive	0	0.001	0.999
R-sometimes	adverb	neutral	0	0.998	0.002
R-somewhat	adverb	neutral	0	0.998	0.002
R-somewhere	adverb	neutral	0	0.998	0.002
R-soo	adverb	neutral	0.002	0.998	0
R-soon	adverb	neutral	0	0.998	0.002
R-sooner	adverb	neutral	0.002	0.998	0
R-sooo	adverb	neutral	0.002	0.998	0
R-soooo	adverb	neutral	0.002	0.998	0
R-sooooo	adverb	neutral	0.002	0.998	0
R-soooooo	adverb	neutral	0.002	0.998	0
R-sooooooo	adverb	negative	0.999	0.001	0
R-soooooooo	adverb	neutral	0.002	0.998	0
R-sooooooooo	adverb	neutral	0.002	0.998	0
R-soooooooooo	adverb	neutral	0.002	0.998	0
R-sorta	adverb	neutral	0.002	0.998	0
R-south	adverb	neutral	0.002	0.998	0
R-srsly	adverb	neutral	0.002	0.998	0
R-stil	adverb	neutral	0.002	0.998	0
R-straight	adverb	neutral	0.002	0.998	0
R-suddenly	adverb	negative	0.999	0.001	0
R-supposedly	adverb	neutral	0.002	0.998	0
R-technically	adverb	positive	0	0.001	0.999
R-that	adverb	positive	0	0.001	0.999
R-then	adverb	neutral	0	0.998	0.002
R-there	adverb	neutral	0	0.998	0.002
R-thingy	adverb	neutral	0	0.998	0.002
R-tho	adverb	neutral	0.002	0.998	0
R-thoroughly	adverb	neutral	0	0.998	0.002
R-to	adverb	neutral	0.002	0.998	0
R-together	adverb	neutral	0	0.998	0.002
R-tomorrow	adverb	neutral	0.002	0.998	0
R-tonight	adverb	neutral	0	0.998	0.002
R-tonite	adverb	neutral	0.002	0.998	0
R-tooo	adverb	neutral	0.002	0.998	0
R-toooo	adverb	neutral	0.002	0.998	0
R-tooooo	adverb	negative	0.999	0.001	0
R-toooooo	adverb	negative	0.999	0.001	0
R-truely	adverb	neutral	0.002	0.998	0
R-twice	adverb	neutral	0.002	0.998	0
R-uber	adverb	neutral	0	0.998	0.002
R-unfortunatly	adverb	negative	0.999	0.001	0
R-up	adverb	neutral	0	0.998	0.002
R-usually	adverb	neutral	0	0.998	0.002
R-utterly	adverb	negative	0.999	0.001	0
R-way	adverb	neutral	0.001	0.998	0.001
R-when	adverb	neutral	0	0.998	0.002
R-whenever	adverb	neutral	0	0.998	0.002
R-where	adverb	neutral	0.002	0.998	0
R-where'd	adverb	negative	0.999	0.001	0
R-wherever	adverb	neutral	0	0.998	0.002
R-why	adverb	neutral	0.002	0.998	0
R-whyy	adverb	negative	0.999	0.001	0
R-y	adverb	neutral	0.002	0.998	0
R-yet	adverb	neutral	0.002	0.998	0
S-brother's	nom.pos	neutral	0.001	0.998	0.001
S-children's	nom.pos	positive	0	0.001	0.999
S-cousin's	nom.pos	neutral	0	0.998	0.002
S-dad's	nom.pos	neutral	0.002	0.998	0
S-doctor's	nom.pos	neutral	0.002	0.998	0
S-father's	nom.pos	neutral	0.002	0.998	0
S-friend's	nom.pos	neutral	0.002	0.998	0
S-girl's	nom.pos	neutral	0	0.998	0.002
S-god's	nom.pos	positive	0	0.001	0.999
S-grandma's	nom.pos	neutral	0.002	0.998	0
S-man's	nom.pos	neutral	0	0.998	0.002
S-mom's	nom.pos	neutral	0.001	0.998	0.001
S-mother's	nom.pos	positive	0	0.001	0.999
S-one's	nom.pos	neutral	0	0.998	0.002
S-people's	nom.pos	neutral	0	0.998	0.002
S-sister's	nom.pos	neutral	0	0.997	0.003
S-someone's	nom.pos	neutral	0.002	0.998	0
S-son's	nom.pos	neutral	0.002	0.998	0
S-today's	nom.pos	neutral	0	0.998	0.002
S-todays	nom.pos	neutral	0.002	0.998	0
S-tomorrow's	nom.pos	neutral	0.002	0.998	0
S-tomorrows	nom.pos	neutral	0.002	0.998	0
S-tonight's	nom.pos	neutral	0	0.998	0.002
S-tonights	nom.pos	neutral	0.002	0.998	0
S-week's	nom.pos	neutral	0	0.998	0.002
S-world's	nom.pos	neutral	0	0.998	0.002
S-year's	nom.pos	neutral	0.002	0.998	0
S-yesterday's	nom.pos	neutral	0.002	0.998	0
T-along	verb.part	neutral	0	0.998	0.002
T-around	verb.part	neutral	0	0.998	0.002
T-back	verb.part	neutral	0.002	0.998	0
T-in	verb.part	neutral	0	0.998	0.002
T-off	verb.part	neutral	0.002	0.998	0
T-on	verb.part	neutral	0.002	0.998	0
T-out	verb.part	neutral	0	0.998	0.002
T-outside	verb.part	neutral	0.002	0.998	0
T-over	verb.part	neutral	0.002	0.998	0
T-up	verb.part	neutral	0	0.998	0.002
T-upp	verb.part	neutral	0	0.998	0.002
U-http://tweet.sg	url	neutral	0.002	0.998	0
U-http://www.4officeautomation.com	url	positive	0	0.001	0.999
U-last.fm	url	negative	0.999	0.001	0
U-www.iamsoannoyed.com	url	positive	0	0.001	0.999
U-www.tweeteradder.com	url	positive	0	0.001	0.999
U-www.tweeterfollow.com	url	positive	0	0.001	0.999
V-4got	verb	negative	0.999	0.001	0
V-4ward	verb	neutral	0	0.998	0.002
V-<3	verb	neutral	0	0.998	0.002
V-accept	verb	neutral	0.002	0.998	0
V-according	verb	neutral	0	0.998	0.002
V-acts	verb	neutral	0.002	0.998	0
V-adding	verb	neutral	0	0.998	0.002
V-adds	verb	neutral	0	0.998	0.002
V-admit	verb	positive	0	0.001	0.999
V-adopt	verb	neutral	0.002	0.998	0
V-adopted	verb	neutral	0.002	0.998	0
V-affected	verb	negative	0.999	0.001	0
V-ages	verb	neutral	0.002	0.998	0
V-ahem	verb	positive	0	0.001	0.999
V-ai	verb	neutral	0.002	0.998	0
V-ain't	verb	neutral	0.002	0.998	0
V-aint	verb	negative	0.677	0.323	0
V-allowing	verb	neutral	0.002	0.998	0
V-allows	verb	neutral	0.002	0.998	0
V-am	verb	neutral	0.001	0.998	0.001
V-announced	verb	neutral	0.002	0.998	0
V-answered	verb	neutral	0.002	0.998	0
V-answers	verb	neutral	0.002	0.998	0
V-apologize	verb	neutral	0.002	0.998	0
V-appeared	verb	neutral	0.002	0.998	0
V-appears	verb	negative	0.999	0.001	0
V-applied	verb	neutral	0.002	0.998	0
V-applying	verb	neutral	0.002	0.998	0
V-are	verb	neutral	0	0.998	0.002
V-aren't	verb	negative	0.999	0.001	0
V-arent	verb	negative	0.999	0.001	0
V-arguing	verb	negative	0.999	0.001	0
V-arnt	verb	negative	0.999	0.001	0
V-arrive	verb	neutral	0	0.998	0.002
V-arrived	verb	neutral	0	0.998	0.002
V-arrives	verb	neutral	0	0.998	0.002
V-arriving	verb	neutral	0.002	0.998	0
V-ask	verb	positive	0	0.001	0.999
V-asked	verb	neutral	0	0.998	0.002
V-asking	verb	neutral	0	0.998	0.002
V-asks	verb	neutral	0.002	0.998	0
V-assume	verb	neutral	0	0.998	0.002
V-ate	verb	negative	0.999	0.001	0
V-atleast	verb	negative	0.971	0.029	0
V-attempt	verb	neutral	0.002	0.998	0
V-attempted	verb	negative	0.999	0.001	0
V-attempting	verb	neutral	0.002	0.998	0
V-attend	verb	negative	0.999	0.001	0
V-attended	verb	neutral	0.002	0.998	0
V-attending	verb	neutral	0	0.998	0.002
V-avoiding	verb	neutral	0.002	0.998	0
V-awaiting	verb	neutral	0	0.998	0.002
V-b	verb	neutral	0.002	0.998	0
V-babysit	verb	neutral	0.002	0.998	0
V-babysitting	verb	neutral	0.002	0.998	0
V-back	verb	neutral	0.002	0.998	0
V-bailed	verb	negative	0.999	0.001	0
V-baked	verb	neutral	0	0.998	0.002
V-banging	verb	neutral	0.002	0.998	0
V-barking	verb	neutral	0.002	0.998	0
V-based	verb	neutral	0.002	0.998	0
V-be	verb	neutral	0	0.998	0.002
V-bear	verb	neutral	0.002	0.998	0
V-beats	verb	positive	0	0.001	0.999
V-became	verb	neutral	0	0.998	0.002
V-become	verb	neutral	0	0.998	0.002
V-becomes	verb	neutral	0.002	0.998	0
V-becoming	verb	neutral	0	0.998	0.002
V-been	verb	neutral	0.002	0.998	0
V-began	verb	neutral	0.002	0.998	0
V-begins	verb	neutral	0	0.998	0.002
V-begun	verb	neutral	0	0.998	0.002
V-behave	verb	neutral	0	0.998	0.002
V-bein	verb	neutral	0.002	0.998	0
V-being	verb	neutral	0.002	0.998	0
V-beleive	verb	neutral	0.002	0.998	0
V-belive	verb	neutral	0.002	0.998	0
V-belong	verb	neutral	0	0.998	0.002
V-bites	verb	negative	0.999	0.001	0
V-bitten	verb	negative	0.999	0.001	0
V-blasting	verb	neutral	0	0.998	0.002
V-blew	verb	negative	0.999	0.001	0
V-block	verb	neutral	0.003	0.997	0
V-blog	verb	neutral	0	0.998	0.002
V-blogged	verb	positive	0	0.001	0.999
V-blogging	verb	positive	0	0.001	0.999
V-blows	verb	negative	0.999	0.001	0
V-board	verb	neutral	0.033	0.967	0
V-boiling	verb	negative	0.999	0.001	0
V-bonding	verb	positive	0	0.001	0.999
V-booked	verb	neutral	0	0.998	0.002
V-boost	verb	neutral	0	0.998	0.002
V-born	verb	neutral	0	0.998	0.002
V-borrowed	verb	neutral	0.002	0.998	0
V-bought	verb	neutral	0	0.998	0.002
V-bouncing	verb	neutral	0	0.998	0.002
V-bow	verb	neutral	0	0.998	0.002
V-bowling	verb	neutral	0	0.998	0.002
V-breathe	verb	neutral	0.002	0.998	0
V-breathing	verb	neutral	0	0.998	0.002
V-bringing	verb	neutral	0	0.998	0.002
V-brings	verb	positive	0	0.001	0.999
V-brought	verb	neutral	0	0.998	0.002
V-browsing	verb	neutral	0	0.998	0.002
V-built	verb	neutral	0	0.998	0.002
V-bummed	verb	negative	0.999	0.001	0
V-bump	verb	neutral	0	0.998	0.002
V-burn	verb	neutral	0.002	0.998	0
V-burning	verb	neutral	0.002	0.998	0
V-burst	verb	negative	0.999	0.001	0
V-bust	verb	neutral	0.002	0.998	0
V-bye	verb	neutral	0.002	0.998	0
V-c	verb	neutral	0	0.998	0.002
V-called	verb	neutral	0	0.998	0.002
V-callin	verb	neutral	0.002	0.998	0
V-came	verb	neutral	0	0.998	0.002
V-camping	verb	neutral	0	0.998	0.002
V-can	verb	neutral	0	0.998	0.002
V-can't	verb	negative	0.999	0.001	0
V-can't!	verb	negative	0.999	0.001	0
V-can`t	verb	negative	0.999	0.001	0
V-canceled	verb	negative	0.999	0.001	0
V-cannot	verb	negative	0.999	0.001	0
V-cant	verb	negative	0.999	0.001	0
V-can�Â�¬�Â�¥t	verb	negative	0.999	0.001	0
V-can�Ã��Ã�¸�Î�©t	verb	neutral	0.002	0.998	0
V-care	verb	positive	0	0.001	0.999
V-caring	verb	neutral	0	0.998	0.002
V-casting	verb	neutral	0	0.998	0.002
V-catch	verb	neutral	0	0.998	0.002
V-caught	verb	neutral	0.002	0.998	0
V-cause	verb	neutral	0.002	0.998	0
V-causes	verb	negative	0.999	0.001	0
V-causing	verb	negative	0.999	0.001	0
V-cba	verb	negative	0.999	0.001	0
V-change	verb	neutral	0	0.998	0.002
V-changes	verb	neutral	0.002	0.998	0
V-charging	verb	neutral	0.002	0.998	0
V-chased	verb	negative	0.999	0.001	0
V-chasing	verb	neutral	0	0.998	0.002
V-chatting	verb	positive	0	0.001	0.999
V-checked	verb	neutral	0.002	0.998	0
V-checkin	verb	neutral	0	0.998	0.002
V-checking	verb	neutral	0	0.998	0.002
V-checks	verb	negative	0.999	0.001	0
